exchange,symbol,baseAsset,quoteAsset,volume,category
Binance,HOTTRY,HOTTRY,Other,10722155.44346,Low Volume
Binance,DOLOTRY,DOLOTRY,Other,10575223.3648,Low Volume
Bybit,ORDERUSDT,ORDER,USDT,10566411.3177,Low Volume
Binance,OPENTRY,OPENTRY,Other,10481517.2968,Low Volume
Binance,MINATRY,MINATRY,Other,10445474.3292,Low Volume
Binance,SOLEUR,SOLEUR,Other,10439367.55081,Low Volume
Binance,MIRAUSDT,MIRA,USDT,10433866.85192,Low Volume
Binance,MBOXTRY,MBOXTRY,Other,10397240.75332,Low Volume
Binance,TOWNSTRY,TOWNSTRY,Other,10337000.651,Low Volume
Binance,WTRY,WTRY,Other,10331752.6863,Low Volume
Binance,OPTRY,OPTRY,Other,10287701.431,Low Volume
Bybit,SOLPERP,SOLPERP,USDT,10259566.629,Low Volume
Binance,XLMTRY,XLMTRY,Other,10239968.695,Low Volume
Binance,KERNELTRY,KERNELTRY,Other,9980636.695,Low Volume
Binance,TRBUSDT,TRB,USDT,9862561.37726,Low Volume
Binance,BNBUAH,BNBUAH,Other,9560622.989,Low Volume
Binance,LUNATRY,LUNATRY,Other,9530646.286,Low Volume
Binance,PNUTUSDT,PNUT,USDT,9393215.10621,Low Volume
Binance,SHIBUSDT,SHIB,USDT,9345647.34632414,Low Volume
Binance,HOLOTRY,HOLOTRY,Other,9328106.2638,Low Volume
Binance,NEARJPY,NEARJPY,Other,9305606.42,Low Volume
Binance,TIAUSDT,TIA,USDT,9233743.30944,Low Volume
Binance,DOTTRY,DOTTRY,Other,9188585.89,Low Volume
Bybit,HANAUSDT,HANA,USDT,9113343.4459,Low Volume
Binance,OPUSDT,OP,USDT,9064687.987209,Low Volume
Binance,VANRYTRY,VANRYTRY,Other,9026853.537,Low Volume
Binance,VIRTUALUSDC,VIRTUALUSDC,Other,8968794.73383,Low Volume
Binance,SUSDT,S,USDT,8901198.87703,Low Volume
Binance,BMTUSDT,BMT,USDT,8853039.47924,Low Volume
Binance,NILTRY,NILTRY,Other,8825175.902,Low Volume
Binance,SEIJPY,SEIJPY,Other,8802567.64,Low Volume
Binance,SKLUSDT,SKL,USDT,8795008.3982,Low Volume
Binance,PROVETRY,PROVETRY,Other,8761660.411,Low Volume
Binance,SIGNTRY,SIGNTRY,Other,8737108.56,Low Volume
Binance,RARETRY,RARETRY,Other,8733518.212,Low Volume
Bybit,LIGHTUSDT,LIGHT,USDT,8706593.5803,Low Volume
Binance,IMXTRY,IMXTRY,Other,8690464.4746,Low Volume
Binance,STRKTRY,STRKTRY,Other,8680946.4655,Low Volume
Binance,TWTTRY,TWTTRY,Other,8603142.4781,Low Volume
Binance,AVAXUSDC,AVAXUSDC,Other,8552051.1164,Low Volume
Binance,VICTRY,VICTRY,Other,8416373.7658,Low Volume
Binance,INJTRY,INJTRY,Other,8385584.343,Low Volume
Binance,USDTZAR,USDTZAR,Other,8354075.29,Low Volume
Bybit,KASUSDT,KAS,USDT,8342991.3039,Low Volume
Bybit,PIPPINUSDT,PIPPIN,USDT,8278043.1543,Low Volume
Binance,GTRY,GTRY,Other,8207637.881,Low Volume
Binance,MOVETRY,MOVETRY,Other,8204320.3143,Low Volume
Binance,TRUTRY,TRUTRY,Other,8131593.555,Low Volume
Bybit,SONICUSDT,SONIC,USDT,8101994.5314,Low Volume
Binance,USDTDAI,USDTDAI,Other,8089101.40048,Low Volume
Binance,JOETRY,JOETRY,Other,8066456.405,Low Volume
Binance,PIVXUSDT,PIVX,USDT,8054664.5323,Low Volume
Binance,PUMPUSDC,PUMPUSDC,Other,8053076.720102,Low Volume
Binance,USDCPLN,USDCPLN,Other,8009496.784,Low Volume
Binance,GRTTRY,GRTTRY,Other,7987817.022,Low Volume
Binance,CKBTRY,CKBTRY,Other,7985478.7795,Low Volume
Binance,OGUSDT,OG,USDT,7910590.2107,Low Volume
Binance,SYRUPTRY,SYRUPTRY,Other,7881683.563,Low Volume
Bybit,INUSDT,IN,USDT,7879717.3522,Low Volume
Binance,PYTHTRY,PYTHTRY,Other,7783803.6168,Low Volume
Binance,YGGUSDT,YGG,USDT,7768200.02222,Low Volume
Binance,PENDLEUSDT,PENDLE,USDT,7702589.8795,Low Volume
Bybit,SOONUSDT,SOON,USDT,7566468.3025,Low Volume
Binance,ICPUSDT,ICP,USDT,7527345.5498,Low Volume
Binance,USDCBUSD,USDCBUSD,Other,7518495.591678,Low Volume
Binance,ASRTRY,ASRTRY,Other,7512548.446,Low Volume
Binance,FIDATRY,FIDATRY,Other,7478117.1586,Low Volume
Binance,PSGTRY,PSGTRY,Other,7369048.15,Low Volume
Binance,INITTRY,INITTRY,Other,7339212.197,Low Volume
Binance,USDPBUSD,USDPBUSD,Other,7335563.415569,Low Volume
Binance,JTOTRY,JTOTRY,Other,7297721.83,Low Volume
Binance,SUPERTRY,SUPERTRY,Other,7260699.172,Low Volume
Binance,JUPUSDT,JUP,USDT,7161289.51506,Low Volume
Bybit,ALCHUSDT,ALCH,USDT,7150405.7697,Low Volume
Binance,GALAUSDT,GALA,USDT,7132512.00191,Low Volume
Binance,ARKMUSDT,ARKM,USDT,7131431.1961,Low Volume
Binance,PLUMETRY,PLUMETRY,Other,7090126.947,Low Volume
Binance,WALUSDT,WAL,USDT,7071524.21461,Low Volume
Binance,AUDIOTRY,AUDIOTRY,Other,7056934.00025,Low Volume
Binance,HOLOUSDT,HOLO,USDT,7055547.07894,Low Volume
Binance,FILTRY,FILTRY,Other,7010358.94557,Low Volume
Binance,STRY,STRY,Other,6904471.832,Low Volume
Binance,SEITRY,SEITRY,Other,6851524.5378,Low Volume
Binance,WBTCUSDT,WBTC,USDT,6819798.474385,Low Volume
Bybit,JELLYJELLYUSDT,JELLYJELLY,USDT,6806887.7752,Low Volume
Binance,1000CHEEMSUSDT,1000CHEEMS,USDT,6795418.714396,Low Volume
Binance,KDAUSDT,KDA,USDT,6786854.186632,Low Volume
Binance,NEIROUSDT,NEIRO,USDT,6759533.15916913,Low Volume
Binance,POLUSDT,POL,USDT,6636323.32992,Low Volume
Binance,BOMETRY,BOMETRY,Other,6590542.2311,Low Volume
Binance,ALTTRY,ALTTRY,Other,6483998.838,Low Volume
Binance,GMTTRY,GMTTRY,Other,6429381.27062,Low Volume
Binance,BANDTRY,BANDTRY,Other,6411721.672,Low Volume
Binance,PEPEUSDC,PEPEUSDC,Other,6401784.79246202,Low Volume
Binance,SOLVUSDT,SOLV,USDT,6380611.05776,Low Volume
Binance,CATITRY,CATITRY,Other,6319646.013,Low Volume
Binance,DYDXUSDT,DYDX,USDT,6248951.919269,Low Volume
Binance,HEMIUSDT,HEMI,USDT,6237990.14111,Low Volume
Binance,KAITOUSDT,KAITO,USDT,6200303.66794,Low Volume
Binance,FISUSDT,FIS,USDT,6193260.802,Low Volume
Binance,COWTRY,COWTRY,Other,6180323.344,Low Volume
Binance,BARTRY,BARTRY,Other,6174655.777,Low Volume
Bybit,MOCAUSDT,MOCA,USDT,6171156.3312,Low Volume
Binance,NXPCUSDT,NXPC,USDT,6157695.5873,Low Volume
Binance,CFXUSDT,CFX,USDT,6141112.3136,Low Volume
Binance,ZROTRY,ZROTRY,Other,6133545.365,Low Volume
Binance,PROVEUSDT,PROVE,USDT,6024543.41925,Low Volume
Binance,XECTRY,XECTRY,Other,6022890.0172821,Low Volume
Binance,BUSDPLN,BUSDPLN,Other,6016287.721,Low Volume
Bybit,GOATUSDT,GOAT,USDT,6016205.1008,Low Volume
Binance,SKYTRY,SKYTRY,Other,5964330.966,Low Volume
Binance,LUMIATRY,LUMIATRY,Other,5950530.409,Low Volume
Binance,SOLBRL,SOLBRL,Other,5941404.2348,Low Volume
Bybit,ATHUSDT,ATH,USDT,5926474.8442,Low Volume
Binance,ETCUSDT,ETC,USDT,5913524.3054,Low Volume
Binance,LPTTRY,LPTTRY,Other,5863939.556,Low Volume
Binance,AMPUSDT,AMP,USDT,5845473.427853,Low Volume
Binance,ANIMETRY,ANIMETRY,Other,5819216.364,Low Volume
Binance,ZKCUSDT,ZKC,USDT,5797640.0854,Low Volume
Binance,CRVTRY,CRVTRY,Other,5777006.584,Low Volume
Bybit,CLOUSDT,CLO,USDT,5753066.9015,Low Volume
Binance,BERATRY,BERATRY,Other,5734571.16523,Low Volume
Binance,UMATRY,UMATRY,Other,5732716.6542,Low Volume
Binance,CAKETRY,CAKETRY,Other,5726569.9072,Low Volume
Binance,ALGOUSDT,ALGO,USDT,5696053.1401,Low Volume
Binance,2ZUSDT,2Z,USDT,5691570.41359,Low Volume
Binance,LOOMTRY,LOOMTRY,Other,5653917.061,Low Volume
Binance,GUNTRY,GUNTRY,Other,5653838.955,Low Volume
Bybit,XRPPERP,XRPPERP,USDT,5636793.5313,Low Volume
Bybit,1000NEIROCTOUSDT,1000NEIROCTO,USDT,5633057.0476,Low Volume
Binance,SOMIUSDT,SOMI,USDT,5539887.4773,Low Volume
Binance,INJUSDT,INJ,USDT,5506752.7899,Low Volume
Binance,HOMETRY,HOMETRY,Other,5499282.687,Low Volume
Bybit,MMTUSDT,MMT,USDT,5464167.8651,Low Volume
Binance,RUNEUSDT,RUNE,USDT,5427543.7757,Low Volume
Bybit,1000000CHEEMSUSDT,1000000CHEEMS,USDT,5386912.4775,Low Volume
Bybit,DOODUSDT,DOOD,USDT,5351986.6908,Low Volume
Binance,SOPHTRY,SOPHTRY,Other,5323422.386,Low Volume
Binance,LISTATRY,LISTATRY,Other,5294241.92,Low Volume
Binance,BTTCTRY,BTTCTRY,Other,5281064.54526141,Low Volume
Binance,ATMTRY,ATMTRY,Other,5266611.139,Low Volume
Binance,RENDERUSDT,RENDER,USDT,5213930.88649,Low Volume
Binance,LINKFDUSD,LINKFDUSD,Other,5174267.3094,Low Volume
Binance,TRUMPJPY,TRUMPJPY,Other,5140090.2328,Low Volume
Binance,BUSDRON,BUSDRON,Other,5117455.054,Low Volume
Bybit,ZEREBROUSDT,ZEREBRO,USDT,5100642.3438,Low Volume
Binance,USDCBRL,USDCBRL,Other,5003830.204,Low Volume
Binance,APTJPY,APTJPY,Other,4972182.813,Low Volume
Binance,0GUSDT,0G,USDT,4969008.56624,Low Volume
Bybit,GRASSUSDT,GRASS,USDT,4940410.6943,Low Volume
Binance,REEFTRY,REEFTRY,Other,4935357.10556,Low Volume
Binance,PARTITRY,PARTITRY,Other,4920219.609,Low Volume
Binance,EDUUSDT,EDU,USDT,4861024.5002,Low Volume
Binance,MANATRY,MANATRY,Other,4859711.686,Low Volume
Bybit,TRUTHUSDT,TRUTH,USDT,4811109.583,Low Volume
Binance,CITYTRY,CITYTRY,Other,4805023.45,Low Volume
Binance,XPLUSDC,XPLUSDC,Other,4796355.6395,Low Volume
Binance,OPENUSDT,OPEN,USDT,4780204.30329,Low Volume
Bybit,DBRUSDT,DBR,USDT,4766046.5676,Low Volume
Binance,TNSRTRY,TNSRTRY,Other,4737620.08,Low Volume
Binance,BNBEUR,BNBEUR,Other,4718084.12787,Low Volume
Binance,SYRUPUSDT,SYRUP,USDT,4674699.81089,Low Volume
Binance,BEAMXTRY,BEAMXTRY,Other,4660001.3528,Low Volume
Bybit,CHILLGUYUSDT,CHILLGUY,USDT,4658312.9243,Low Volume
Binance,1000CATTRY,1000CATTRY,Other,4657053.6686,Low Volume
Binance,TLMTRY,TLMTRY,Other,4651492.9693,Low Volume
Binance,BNBUSDP,BNBUSDP,Other,4593376.19702,Low Volume
Binance,LAYERTRY,LAYERTRY,Other,4590024.9137,Low Volume
Binance,MKRUSDT,MKR,USDT,4563110.28931,Low Volume
Binance,MORPHOTRY,MORPHOTRY,Other,4559660.0075,Low Volume
Bybit,1000TOSHIUSDT,1000TOSHI,USDT,4516295.7182,Low Volume
Binance,BERAUSDT,BERA,USDT,4515780.854015,Low Volume
Binance,FUNUSDT,FUN,USDT,4515177.659464,Low Volume
Binance,WUSDT,W,USDT,4511002.00829,Low Volume
Binance,IDTRY,IDTRY,Other,4471203.682,Low Volume
Binance,BCHUSDC,BCHUSDC,Other,4466470.7688,Low Volume
Binance,ORDITRY,ORDITRY,Other,4435586.515,Low Volume
Binance,SPKUSDT,SPK,USDT,4412764.398653,Low Volume
Binance,MITOTRY,MITOTRY,Other,4402530.0756,Low Volume
Binance,NEARTRY,NEARTRY,Other,4381578.8088,Low Volume
Bybit,SDUSDT,SD,USDT,4373976.5605,Low Volume
Binance,TWTUSDT,TWT,USDT,4361528.5295,Low Volume
Binance,ENJTRY,ENJTRY,Other,4349301.36863,Low Volume
Bybit,1000000MOGUSDT,1000000MOG,USDT,4311688.3725,Low Volume
Binance,ATOMUSDT,ATOM,USDT,4305970.22267,Low Volume
Binance,VETUSDT,VET,USDT,4250237.885513,Low Volume
Binance,AAVEUSDC,AAVEUSDC,Other,4249064.6875,Low Volume
Binance,1MBABYDOGETRY,1MBABYDOGETRY,Other,4243976.15615,Low Volume
Binance,USTCTRY,USTCTRY,Other,4176201.787,Low Volume
Binance,APEUSDT,APE,USDT,4168076.381781,Low Volume
Binance,ALICEUSDT,ALICE,USDT,4133995.418375,Low Volume
Binance,GIGGLEUSDC,GIGGLEUSDC,Other,4128306.828,Low Volume
Binance,SANDTRY,SANDTRY,Other,4076099.017,Low Volume
Binance,PHATRY,PHATRY,Other,4050788.82,Low Volume
Bybit,PUFFERUSDT,PUFFER,USDT,4034553.2408,Low Volume
Binance,XLMUSDC,XLMUSDC,Other,4017285.6149,Low Volume
Binance,ETHUSDP,ETHUSDP,Other,4003078.031008,Low Volume
Binance,AVNTUSDC,AVNTUSDC,Other,3932609.58461,Low Volume
Binance,PENDLETRY,PENDLETRY,Other,3897814.18,Low Volume
Binance,NFPUSDT,NFP,USDT,3890590.7236,Low Volume
Binance,BATUSDT,BAT,USDT,3889029.7792,Low Volume
Binance,DYMTRY,DYMTRY,Other,3881117.7073,Low Volume
Bybit,BANUSDT,BAN,USDT,3867036.6103,Low Volume
Binance,OMNIBRL,OMNIBRL,Other,3852384.734,Low Volume
Bybit,TAUSDT,TA,USDT,3812108.4894,Low Volume
Binance,YBUSDC,YBUSDC,Other,3811360.27342,Low Volume
Binance,MORPHOUSDT,MORPHO,USDT,3785160.92491,Low Volume
Binance,COSTRY,COSTRY,Other,3778608.2473,Low Volume
Binance,BABYTRY,BABYTRY,Other,3765704.001,Low Volume
Binance,PAXGUSDC,PAXGUSDC,Other,3760033.129591,Low Volume
Bybit,MEGAUSDT,MEGA,USDT,3718822.9188,Low Volume
Bybit,CROUSDT,CRO,USDT,3710133.7112,Low Volume
Binance,NEARUSDC,NEARUSDC,Other,3701271.8531,Low Volume
Binance,USDCCZK,USDCCZK,Other,3675246.05,Low Volume
Binance,BTCUSDP,BTCUSDP,Other,3667991.8967467,Low Volume
Binance,APTUSDC,APTUSDC,Other,3665551.36258,Low Volume
Binance,XVSTRY,XVSTRY,Other,3634651.091,Low Volume
Binance,ZKUSDT,ZK,USDT,3586096.628883,Low Volume
Binance,ADXUSDT,ADX,USDT,3569479.3349,Low Volume
Binance,ACTUSDT,ACT,USDT,3557459.3743,Low Volume
Binance,JTOUSDT,JTO,USDT,3535329.7681,Low Volume
Binance,ORDIUSDT,ORDI,USDT,3532912.65051,Low Volume
Bybit,HIPPOUSDT,HIPPO,USDT,3517251.9862,Low Volume
Binance,MATICBRL,MATICBRL,Other,3508424.0089,Low Volume
Bybit,MUSDT,M,USDT,3496989.5435,Low Volume
Binance,SAHARAUSDT,SAHARA,USDT,3465283.98987,Low Volume
Bybit,GRIFFAINUSDT,GRIFFAIN,USDT,3413275.3649,Low Volume
Binance,SHIBJPY,SHIBJPY,Other,3399481.45185,Low Volume
Binance,ATOMBRL,ATOMBRL,Other,3359590.68003,Low Volume
Binance,PLUMEUSDT,PLUME,USDT,3350574.24416,Low Volume
Binance,PEOPLEUSDT,PEOPLE,USDT,3346983.515139,Low Volume
Binance,WALTRY,WALTRY,Other,3300131.169,Low Volume
Binance,XVGUSDT,XVG,USDT,3294373.171216,Low Volume
Binance,MOVEUSDT,MOVE,USDT,3282395.51594,Low Volume
Binance,AUSDT,A,USDT,3277052.46612,Low Volume
Binance,TUTUSDT,TUT,USDT,3254316.16999,Low Volume
Bybit,SAROSUSDT,SAROS,USDT,3234351.1412,Low Volume
Binance,AUCTIONUSDT,AUCTION,USDT,3214790.8868,Low Volume
Binance,ENSUSDT,ENS,USDT,3186074.9839,Low Volume
Binance,SIGNUSDT,SIGN,USDT,3183202.22968,Low Volume
Binance,NOMUSDT,NOM,USDT,3166306.72146,Low Volume
Binance,TRXUSDC,TRXUSDC,Other,3148042.65259,Low Volume
Binance,USDTUAH,USDTUAH,Other,3141868.91,Low Volume
Binance,STRKUSDT,STRK,USDT,3130164.133012,Low Volume
Binance,NEOUSDT,NEO,USDT,3124439.51667,Low Volume
Binance,OMUSDT,OM,USDT,3108892.24184,Low Volume
Binance,SEIUSDC,SEIUSDC,Other,3103472.00511,Low Volume
Bybit,1000TURBOUSDT,1000TURBO,USDT,3102768.7892,Low Volume
Binance,LRCTRY,LRCTRY,Other,3085764.1679,Low Volume
Binance,HUMATRY,HUMATRY,Other,3075343.094,Low Volume
Binance,DOTUSDC,DOTUSDC,Other,3062255.69711,Low Volume
Binance,KMNOUSDT,KMNO,USDT,3059791.1273,Low Volume
Binance,ALGOUSDC,ALGOUSDC,Other,3059593.8231,Low Volume
Binance,PHBUSDT,PHB,USDT,3043529.9342,Low Volume
Binance,VETTRY,VETTRY,Other,3029031.25316,Low Volume
Binance,IMXUSDT,IMX,USDT,3004533.59041,Low Volume
Binance,THETAUSDT,THETA,USDT,2988294.6507,Low Volume
Binance,ARBUSDC,ARBUSDC,Other,2977451.58492,Low Volume
Binance,EUREURI,EUREURI,Other,2964661.36425,Low Volume
Binance,CRVUSDC,CRVUSDC,Other,2950781.7487,Low Volume
Binance,BANANAUSDT,BANANA,USDT,2943633.25324,Low Volume
Binance,WBETHUSDT,WBETH,USDT,2904080.324085,Low Volume
Binance,AXLUSDT,AXL,USDT,2902621.202496,Low Volume
Binance,ZROUSDT,ZRO,USDT,2895813.3428,Low Volume
Binance,SOPHUSDT,SOPH,USDT,2888136.819,Low Volume
Binance,ERATRY,ERATRY,Other,2881550.824,Low Volume
Binance,TURBOUSDT,TURBO,USDT,2856584.663836,Low Volume
Binance,ETHAEUR,ETHAEUR,Other,2844014.331832,Low Volume
Bybit,YALAUSDT,YALA,USDT,2821366.5525,Low Volume
Bybit,ETHBTCUSDT,ETHBTC,USDT,2791727.8221,Low Volume
Binance,WCTUSDT,WCT,USDT,2788618.64041,Low Volume
Binance,SLPTRY,SLPTRY,Other,2748718.8055,Low Volume
Binance,PYTHUSDT,PYTH,USDT,2737815.0218,Low Volume
Bybit,ALEOUSDT,ALEO,USDT,2727270.8289,Low Volume
Binance,PORTOTRY,PORTOTRY,Other,2711266.8335,Low Volume
Binance,STOUSDT,STO,USDT,2710545.00775,Low Volume
Binance,RAYUSDT,RAY,USDT,2704775.8722,Low Volume
Binance,OGNTRY,OGNTRY,Other,2695525.001,Low Volume
Binance,NEOTRY,NEOTRY,Other,2693500.15,Low Volume
Binance,DOGSUSDT,DOGS,USDT,2668228.2318916,Low Volume
Binance,BLURTRY,BLURTRY,Other,2663031.7349,Low Volume
Binance,BNSOLUSDT,BNSOL,USDT,2660924.9817,Low Volume
Binance,RUNEUSDC,RUNEUSDC,Other,2659610.8666,Low Volume
Binance,AXSUSDT,AXS,USDT,2657256.87064,Low Volume
Binance,ZENUSDC,ZENUSDC,Other,2656291.32441,Low Volume
Binance,BCHTRY,BCHTRY,Other,2646168.454,Low Volume
Bybit,BANKUSDT,BANK,USDT,2646129.9895,Low Volume
Bybit,DEEPUSDT,DEEP,USDT,2644142.6931,Low Volume
Binance,WLDUSDC,WLDUSDC,Other,2637098.5987,Low Volume
Binance,TURTLEUSDC,TURTLEUSDC,Other,2636989.18993,Low Volume
Binance,C98BRL,C98BRL,Other,2620425.3404,Low Volume
Binance,ENSOUSDC,ENSOUSDC,Other,2619869.89984,Low Volume
Binance,JASMYUSDT,JASMY,USDT,2616432.885242,Low Volume
Binance,MANTATRY,MANTATRY,Other,2610849.4168,Low Volume
Binance,SUNUSDT,SUN,USDT,2566987.84643,Low Volume
Binance,STXTRY,STXTRY,Other,2560555.603,Low Volume
Bybit,VELOUSDT,VELO,USDT,2534471.8995,Low Volume
Binance,CUSDT,C,USDT,2532235.33165,Low Volume
Bybit,BTCUSDT-31OCT25,BTC-31OCT25,USDT,2531870.8824,Low Volume
Binance,USDTRON,USDTRON,Other,2524492.755,Low Volume
Binance,USTCBUSD,USTCBUSD,Other,2521732.50517429,Low Volume
Binance,HMSTRTRY,HMSTRTRY,Other,2521187.5842,Low Volume
Binance,RSRTRY,RSRTRY,Other,2499519.6328,Low Volume
Binance,WIFUSDC,WIFUSDC,Other,2482656.85965,Low Volume
Bybit,SQDUSDT,SQD,USDT,2478297.7767,Low Volume
Binance,RSRUSDT,RSR,USDT,2474926.1377184,Low Volume
Bybit,SUNDOGUSDT,SUNDOG,USDT,2468173.7381,Low Volume
Binance,QNTUSDT,QNT,USDT,2464156.54566,Low Volume
Binance,SUSHIUSDT,SUSHI,USDT,2449274.71836,Low Volume
Binance,KAITOBRL,KAITOBRL,Other,2433371.2245,Low Volume
Binance,ICPTRY,ICPTRY,Other,2411382.1035,Low Volume
Binance,FETUSDC,FETUSDC,Other,2390332.23346,Low Volume
Bybit,VVVUSDT,VVV,USDT,2375541.7093,Low Volume
Binance,ERAUSDT,ERA,USDT,2375206.10507,Low Volume
Binance,ONDOUSDC,ONDOUSDC,Other,2374180.782,Low Volume
Binance,MEMEUSDT,MEME,USDT,2370565.784565,Low Volume
Binance,SXTTRY,SXTTRY,Other,2366609.1111,Low Volume
Binance,NMRTRY,NMRTRY,Other,2357242.9948,Low Volume
Bybit,BSVUSDT,BSV,USDT,2355023.5081,Low Volume
Binance,RAYTRY,RAYTRY,Other,2354290.559,Low Volume
Binance,IOTATRY,IOTATRY,Other,2351648.3362,Low Volume
Binance,SANDBRL,SANDBRL,Other,2349346.78034,Low Volume
Binance,ADAEUR,ADAEUR,Other,2349062.80413,Low Volume
Bybit,EPTUSDT,EPT,USDT,2347052.4746,Low Volume
Binance,UNITRY,UNITRY,Other,2345665.29,Low Volume
Binance,LAZIOTRY,LAZIOTRY,Other,2344007.8317,Low Volume
Binance,DYDXTRY,DYDXTRY,Other,2330709.4856,Low Volume
Binance,IOTAUSDT,IOTA,USDT,2319677.7084,Low Volume
Binance,TUSDBUSD,TUSDBUSD,Other,2317740.6505,Low Volume
Binance,LISTABRL,LISTABRL,Other,2298278.5085,Low Volume
Binance,LUNCUSDT,LUNC,USDT,2264384.80022867,Low Volume
Binance,BBUSDT,BB,USDT,2259046.22559,Low Volume
Binance,APEBRL,APEBRL,Other,2255587.2648,Low Volume
Binance,PEOPLETRY,PEOPLETRY,Other,2249635.655,Low Volume
Bybit,SOSOUSDT,SOSO,USDT,2249433.7818,Low Volume
Binance,HIGHTRY,HIGHTRY,Other,2248376.8714,Low Volume
Binance,SHELLUSDT,SHELL,USDT,2248121.44072,Low Volume
Binance,WCTTRY,WCTTRY,Other,2245810.433,Low Volume
Binance,ACXTRY,ACXTRY,Other,2242794.339,Low Volume
Binance,BIOUSDC,BIOUSDC,Other,2237102.97771,Low Volume
Binance,PORTALUSDT,PORTAL,USDT,2201115.07364,Low Volume
Binance,NOTTRY,NOTTRY,Other,2200264.1326,Low Volume
Bybit,XNYUSDT,XNY,USDT,2181138.7361,Low Volume
Binance,SANDUSDT,SAND,USDT,2179674.5387,Low Volume
Binance,ALPINEUSDT,ALPINE,USDT,2174576.8363,Low Volume
Binance,BUSDDAI,BUSDDAI,Other,2172274.86144,Low Volume
Binance,WLFIUSDC,WLFIUSDC,Other,2166447.48164,Low Volume
Binance,CELOTRY,CELOTRY,Other,2165364.719,Low Volume
Binance,GRTUSDT,GRT,USDT,2161296.77001,Low Volume
Binance,BOMEUSDT,BOME,USDT,2157074.878993,Low Volume
Binance,SCRTRY,SCRTRY,Other,2141233.183,Low Volume
Binance,IOUSDT,IO,USDT,2133316.71347,Low Volume
Binance,CHZBRL,CHZBRL,Other,2123159.2797,Low Volume
Binance,GALBRL,GALBRL,Other,2105134.0217,Low Volume
Bybit,ROAMUSDT,ROAM,USDT,2090592.7207,Low Volume
Binance,SAGAUSDT,SAGA,USDT,2086055.39228,Low Volume
Binance,STXUSDT,STX,USDT,2078886.85001,Low Volume
Binance,POLJPY,POLJPY,Other,2072176.562,Low Volume
Binance,INJUSDC,INJUSDC,Other,2060713.5,Low Volume
Binance,GMTUSDT,GMT,USDT,2060082.034547,Low Volume
Binance,COTITRY,COTITRY,Other,2056651.442,Low Volume
Binance,XRPBRL,XRPBRL,Other,2052830.7849,Low Volume
Binance,IOTXJPY,IOTXJPY,Other,2044100.016,Low Volume
Binance,EGLDTRY,EGLDTRY,Other,2023425.919,Low Volume
Binance,1MBABYDOGEUSDT,1MBABYDOGE,USDT,2012510.9366838,Low Volume
Binance,HUMAUSDT,HUMA,USDT,2012143.34375,Low Volume
Binance,1000SATSUSDT,1000SATS,USDT,2009407.94998115,Low Volume
Binance,GBPBUSD,GBPBUSD,Other,2003840.6908,Low Volume
Bybit,VFYUSDT,VFY,USDT,2001955.6288,Low Volume
Binance,BONKUSDC,BONKUSDC,Other,1999844.94300558,Low Volume
Bybit,SWARMSUSDT,SWARMS,USDT,1983997.0827,Low Volume
Binance,ENSTRY,ENSTRY,Other,1983037.0633,Low Volume
Binance,MBLUSDT,MBL,USDT,1979257.677774,Low Volume
Binance,AXSTRY,AXSTRY,Other,1977087.6483,Low Volume
Binance,WANUSDT,WAN,USDT,1974980.4802,Low Volume
Binance,KERNELUSDT,KERNEL,USDT,1974354.25997,Low Volume
Binance,ILVUSDT,ILV,USDT,1973835.1916,Low Volume
Binance,SKYUSDT,SKY,USDT,1973057.39065,Low Volume
Binance,DEXEUSDT,DEXE,USDT,1967263.98725,Low Volume
Binance,BNBBRL,BNBBRL,Other,1960232.487,Low Volume
Binance,INITUSDT,INIT,USDT,1958159.36634,Low Volume
Binance,AIUSDT,AI,USDT,1954849.39388,Low Volume
Binance,RADUSDT,RAD,USDT,1950808.0783,Low Volume
Bybit,LYNUSDT,LYN,USDT,1936104.3481,Low Volume
Binance,FISBRL,FISBRL,Other,1935628.207,Low Volume
Binance,FETBRL,FETBRL,Other,1930267.103,Low Volume
Binance,MANAUSDT,MANA,USDT,1926471.7574,Low Volume
Binance,BIGTIMEUSDT,BIGTIME,USDT,1922116.15294,Low Volume
Binance,LAUSDT,LA,USDT,1912153.32815,Low Volume
Bybit,QUSDT,Q,USDT,1897668.8743,Low Volume
Binance,MUBARAKUSDT,MUBARAK,USDT,1895606.193595,Low Volume
Bybit,AKEUSDT,AKE,USDT,1893450.3847,Low Volume
Binance,ZRXUSDT,ZRX,USDT,1890294.166,Low Volume
Binance,FFUSDC,FFUSDC,Other,1885154.798706,Low Volume
Binance,LISTAUSDT,LISTA,USDT,1882293.56476,Low Volume
Binance,RNDRBRL,RNDRBRL,Other,1882023.3563,Low Volume
Binance,ONTTRY,ONTTRY,Other,1880859.161,Low Volume
Binance,REDTRY,REDTRY,Other,1878480.649,Low Volume
Binance,TREEUSDT,TREE,USDT,1876656.08501,Low Volume
Binance,TRXTUSD,TRXTUSD,Other,1872867.361543,Low Volume
Binance,KAIAUSDT,KAIA,USDT,1871591.16526,Low Volume
Binance,SSVUSDT,SSV,USDT,1863282.255713,Low Volume
Binance,EGLDUSDT,EGLD,USDT,1852793.3862,Low Volume
Binance,CETUSUSDT,CETUS,USDT,1844011.02915,Low Volume
Binance,BROCCOLI714USDT,BROCCOLI714,USDT,1840666.2266,Low Volume
